cpdid,seq.id,num_runs
CPDC152872,SEQ-150183,2
CPDC152874,SEQ-150181,2
CPDC152874,SEQ-150187,2
CPDC152876,SEQ-150181,4
CPDC152876,SEQ-150185,4
CPDC152876,SEQ-150190,4
CPDC152876,SEQ-160008,4
CPDC152879,SEQ-150181,2
CPDC152879,SEQ-150183,2
CPDC152880,SEQ-150181,2
CPDC152880,SEQ-150183,2
CPDC152883,SEQ-150183,2
CPDC152883,SEQ-150187,2
CPDC152897,SEQ-150185,4
CPDC152897,SEQ-150189,4
CPDC152897,SEQ-150190,4
CPDC152897,SEQ-160008,4
CPDC152899,SEQ-150185,3
CPDC152899,SEQ-150190,3
CPDC152899,SEQ-160008,3
CPDC152900,SEQ-150185,3
CPDC152900,SEQ-150190,3
CPDC152900,SEQ-160008,3
CPDC152906,SEQ-150185,3
CPDC152906,SEQ-150190,3
CPDC152906,SEQ-160008,3
CPDC152913,SEQ-150185,3
CPDC152913,SEQ-150190,3
CPDC152913,SEQ-160008,3
CPDC152916,SEQ-150185,3
CPDC152916,SEQ-150190,3
CPDC152916,SEQ-160008,3
CPDC152917,SEQ-150183,2
CPDC152917,SEQ-150186,2
CPDC152923,SEQ-150186,3
CPDC152923,SEQ-150187,3
CPDC152923,SEQ-150188,3
CPDC152933,SEQ-150185,3
CPDC152933,SEQ-150190,3
CPDC152933,SEQ-160008,3
CPDC152934,SEQ-150185,3
CPDC152934,SEQ-150190,3
CPDC152934,SEQ-160008,3
CPDC152936,SEQ-150185,3
CPDC152936,SEQ-150190,3
CPDC152936,SEQ-160008,3
CPDC152937,SEQ-150185,5
CPDC152937,SEQ-150190,5
CPDC152937,SEQ-160008,5
CPDC152937,SEQ-160034,5
CPDC152937,SEQ-160033,5
CPDC152940,SEQ-150185,3
CPDC152940,SEQ-150190,3
CPDC152940,SEQ-160008,3
CPDC152943,SEQ-150185,3
CPDC152943,SEQ-150190,3
CPDC152943,SEQ-160008,3
CPDC152945,SEQ-150185,3
CPDC152945,SEQ-150190,3
CPDC152945,SEQ-160008,3
CPDC152951,SEQ-150185,3
CPDC152951,SEQ-150190,3
CPDC152951,SEQ-160008,3
CPDC152952,SEQ-150185,3
CPDC152952,SEQ-150190,3
CPDC152952,SEQ-160008,3
CPDC152953,SEQ-150185,3
CPDC152953,SEQ-150190,3
CPDC152953,SEQ-160008,3
CPDC152955,SEQ-150185,3
CPDC152955,SEQ-150190,3
CPDC152955,SEQ-160008,3
CPDC152958,SEQ-150187,2
CPDC152958,SEQ-150188,2
CPDC152972,SEQ-150189,3
CPDC152972,SEQ-160034,3
CPDC152972,SEQ-160033,3
CPDC153006,SEQ-150187,2
CPDC153006,SEQ-150188,2
CPDC153008,SEQ-150187,2
CPDC153008,SEQ-150188,2
CPDC153011,SEQ-150189,2
CPDC153011,SEQ-150192,2
CPDC153015,SEQ-150189,3
CPDC153015,SEQ-160034,3
CPDC153015,SEQ-160033,3
CPDC153026,SEQ-150194,2
CPDC153026,SEQ-160005,2
CPDC153028,SEQ-150191,2
CPDC153028,SEQ-150193,2
CPDC153050,SEQ-150191,2
CPDC153050,SEQ-150193,2
CPDC153059,SEQ-150192,2
CPDC153059,SEQ-150193,2
CPDC153072,SEQ-150192,2
CPDC153072,SEQ-150194,2
CPDC153094,SEQ-150193,4
CPDC153094,SEQ-150194,4
CPDC153094,SEQ-160035,4
CPDC153094,SEQ-160040,4
CPDC153104,SEQ-150194,2
CPDC153104,SEQ-160004,2
CPDC153106,SEQ-150194,2
CPDC153106,SEQ-160004,2
CPDC153114,SEQ-150193,2
CPDC153114,SEQ-150194,2
CPDC153119,SEQ-150193,2
CPDC153119,SEQ-150194,2
CPDC153121,SEQ-160001,2
CPDC153121,SEQ-160004,2
CPDC153124,SEQ-160001,2
CPDC153124,SEQ-160003,2
CPDC153127,SEQ-160001,3
CPDC153127,SEQ-160005,3
CPDC153127,SEQ-160009,3
CPDC153134,SEQ-160001,2
CPDC153134,SEQ-160004,2
CPDC153139,SEQ-160001,2
CPDC153139,SEQ-160004,2
CPDC153149,SEQ-160001,2
CPDC153149,SEQ-160003,2
CPDC160001,SEQ-160002,2
CPDC160001,SEQ-160011,2
CPDC160014,SEQ-160002,2
CPDC160014,SEQ-160003,2
CPDC160019,SEQ-160004,2
CPDC160019,SEQ-160006,2
CPDC160026,SEQ-160005,2
CPDC160026,SEQ-160006,2
CPDC160040,SEQ-160006,2
CPDC160040,SEQ-160011,2
CPDC160071,SEQ-160006,5
CPDC160071,SEQ-160007,5
CPDC160071,SEQ-160010,5
CPDC160071,SEQ-160014,5
CPDC160071,SEQ-160035,5
CPDC160123,SEQ-160009,2
CPDC160123,SEQ-160015,2
CPDC160125,SEQ-160007,2
CPDC160125,SEQ-160017,2
CPDC160126,SEQ-160006,4
CPDC160126,SEQ-160007,4
CPDC160126,SEQ-160010,4
CPDC160126,SEQ-160014,4
CPDC160129,SEQ-160009,3
CPDC160129,SEQ-160011,3
CPDC160129,SEQ-160012,3
CPDC160131,SEQ-160009,3
CPDC160131,SEQ-160010,3
CPDC160131,SEQ-160014,3
CPDC160132,SEQ-160013,5
CPDC160132,SEQ-160018,5
CPDC160132,SEQ-160019,5
CPDC160132,SEQ-160020,5
CPDC160132,SEQ-160021,5
CPDC160141,SEQ-160011,2
CPDC160141,SEQ-160016,2
CPDC160155,SEQ-160010,2
CPDC160155,SEQ-160014,2
CPDC160156,SEQ-160010,3
CPDC160156,SEQ-160017,3
CPDC160156,SEQ-160014,3
CPDC160157,SEQ-160009,3
CPDC160157,SEQ-160010,3
CPDC160157,SEQ-160014,3
CPDC160158,SEQ-160010,2
CPDC160158,SEQ-160014,2
CPDC160159,SEQ-160010,2
CPDC160159,SEQ-160014,2
CPDC160160,SEQ-160010,2
CPDC160160,SEQ-160014,2
CPDC160161,SEQ-160010,3
CPDC160161,SEQ-160015,3
CPDC160161,SEQ-160014,3
CPDC160162,SEQ-160010,2
CPDC160162,SEQ-160014,2
CPDC160165,SEQ-160010,3
CPDC160165,SEQ-160012,3
CPDC160165,SEQ-160014,3
CPDC160168,SEQ-160010,2
CPDC160168,SEQ-160014,2
CPDC160169,SEQ-160010,2
CPDC160169,SEQ-160014,2
CPDC160170,SEQ-160010,2
CPDC160170,SEQ-160014,2
CPDC160171,SEQ-160010,2
CPDC160171,SEQ-160014,2
CPDC160172,SEQ-160010,3
CPDC160172,SEQ-160015,3
CPDC160172,SEQ-160014,3
CPDC160173,SEQ-160010,2
CPDC160173,SEQ-160014,2
CPDC160179,SEQ-160011,2
CPDC160179,SEQ-160016,2
CPDC160183,SEQ-160010,2
CPDC160183,SEQ-160014,2
CPDC160188,SEQ-160011,2
CPDC160188,SEQ-160012,2
CPDC160196,SEQ-160013,2
CPDC160196,SEQ-160016,2
CPDC160199,SEQ-160013,2
CPDC160199,SEQ-160018,2
CPDC160208,SEQ-160012,2
CPDC160208,SEQ-160016,2
CPDC160212,SEQ-160012,2
CPDC160212,SEQ-160016,2
CPDC160215,SEQ-160012,2
CPDC160215,SEQ-160016,2
CPDC160218,SEQ-160013,4
CPDC160218,SEQ-160017,4
CPDC160218,SEQ-160019,4
CPDC160218,SEQ-160020,4
CPDC160223,SEQ-160013,2
CPDC160223,SEQ-160018,2
CPDC160224,SEQ-160012,2
CPDC160224,SEQ-160013,2
CPDC160225,SEQ-160012,3
CPDC160225,SEQ-160013,3
CPDC160225,SEQ-160017,3
CPDC160236,SEQ-160012,2
CPDC160236,SEQ-160013,2
CPDC160243,SEQ-160015,2
CPDC160243,SEQ-160017,2
CPDC160253,SEQ-160018,4
CPDC160253,SEQ-160019,4
CPDC160253,SEQ-160020,4
CPDC160253,SEQ-160021,4
CPDC160257,SEQ-160018,3
CPDC160257,SEQ-160019,3
CPDC160257,SEQ-160020,3
CPDC160279,SEQ-160018,4
CPDC160279,SEQ-160019,4
CPDC160279,SEQ-160020,4
CPDC160279,SEQ-160021,4
CPDC160280,SEQ-160017,2
CPDC160280,SEQ-160016,2
CPDC160403,SEQ-160018,2
CPDC160403,SEQ-160023,2
CPDC160407,SEQ-160018,2
CPDC160407,SEQ-160023,2
CPDC160412,SEQ-160018,2
CPDC160412,SEQ-160023,2
CPDC160415,SEQ-160018,2
CPDC160415,SEQ-160022,2
CPDC160421,SEQ-160018,4
CPDC160421,SEQ-160019,4
CPDC160421,SEQ-160020,4
CPDC160421,SEQ-160021,4
CPDC160423,SEQ-160018,3
CPDC160423,SEQ-160019,3
CPDC160423,SEQ-160020,3
CPDC160424,SEQ-160018,3
CPDC160424,SEQ-160019,3
CPDC160424,SEQ-160020,3
CPDC160425,SEQ-160019,2
CPDC160425,SEQ-160020,2
CPDC160426,SEQ-160019,2
CPDC160426,SEQ-160020,2
CPDC160428,SEQ-160019,2
CPDC160428,SEQ-160020,2
CPDC160429,SEQ-160019,2
CPDC160429,SEQ-160020,2
CPDC160430,SEQ-160019,2
CPDC160430,SEQ-160020,2
CPDC160431,SEQ-160019,2
CPDC160431,SEQ-160020,2
CPDC160432,SEQ-160019,2
CPDC160432,SEQ-160020,2
CPDC160433,SEQ-160019,2
CPDC160433,SEQ-160020,2
CPDC160434,SEQ-160019,2
CPDC160434,SEQ-160020,2
CPDC160435,SEQ-160019,2
CPDC160435,SEQ-160020,2
CPDC160436,SEQ-160019,2
CPDC160436,SEQ-160020,2
CPDC160437,SEQ-160019,2
CPDC160437,SEQ-160020,2
CPDC160439,SEQ-160019,2
CPDC160439,SEQ-160020,2
CPDC160440,SEQ-160019,2
CPDC160440,SEQ-160020,2
CPDC160443,SEQ-160021,2
CPDC160443,SEQ-160023,2
CPDC160444,SEQ-160021,2
CPDC160444,SEQ-160025,2
CPDC160445,SEQ-160021,2
CPDC160445,SEQ-160023,2
CPDC160447,SEQ-160021,2
CPDC160447,SEQ-160023,2
CPDC160452,SEQ-160021,2
CPDC160452,SEQ-160025,2
CPDC160455,SEQ-160021,2
CPDC160455,SEQ-160031,2
CPDC160464,SEQ-160021,2
CPDC160464,SEQ-160032,2
CPDC160524,SEQ-160022,2
CPDC160524,SEQ-160035,2
CPDC160530,SEQ-160025,2
CPDC160530,SEQ-160037,2
CPDC160554,SEQ-160025,3
CPDC160554,SEQ-160034,3
CPDC160554,SEQ-160035,3
CPDC160562,SEQ-160025,2
CPDC160562,SEQ-160035,2
CPDC160564,SEQ-160025,2
CPDC160564,SEQ-160029,2
CPDC160565,SEQ-160025,2
CPDC160565,SEQ-160029,2
CPDC160569,SEQ-160026,2
CPDC160569,SEQ-160035,2
CPDC160576,SEQ-160025,2
CPDC160576,SEQ-160037,2
CPDC160593,SEQ-160029,2
CPDC160593,SEQ-160035,2
CPDC160594,SEQ-160026,2
CPDC160594,SEQ-160035,2
CPDC160619,SEQ-160032,2
CPDC160619,SEQ-160037,2
CPDC160624,SEQ-160029,2
CPDC160624,SEQ-160035,2
CPDC160628,SEQ-160035,2
CPDC160628,SEQ-160041,2
CPDC160641,SEQ-160035,2
CPDC160641,SEQ-160038,2
CPDC160643,SEQ-160032,2
CPDC160643,SEQ-160036,2
CPDC160644,SEQ-160031,2
CPDC160644,SEQ-160036,2
CPDC160645,SEQ-160031,2
CPDC160645,SEQ-160036,2
CPDC160646,SEQ-160031,3
CPDC160646,SEQ-160036,3
CPDC160646,SEQ-160042,3
CPDC160647,SEQ-160031,2
CPDC160647,SEQ-160036,2
CPDC160659,SEQ-160031,3
CPDC160659,SEQ-160040,3
CPDC160659,SEQ-160042,3
CPDC160660,SEQ-160032,2
CPDC160660,SEQ-160037,2
CPDC160670,SEQ-160036,4
CPDC160670,SEQ-160042,4
CPDC160670,SEQ-160044,4
CPDC160670,SEQ-160046,4
CPDC160679,SEQ-160033,2
CPDC160679,SEQ-160041,2
CPDC160687,SEQ-160034,2
CPDC160687,SEQ-160033,2
CPDC160707,SEQ-160034,2
CPDC160707,SEQ-160033,2
CPDC160724,SEQ-160034,2
CPDC160724,SEQ-160033,2
CPDC160725,SEQ-160040,4
CPDC160725,SEQ-160042,4
CPDC160725,SEQ-160044,4
CPDC160725,SEQ-160046,4
CPDC160729,SEQ-160036,2
CPDC160729,SEQ-160039,2
CPDC160735,SEQ-160036,2
CPDC160735,SEQ-160039,2
CPDC160738,SEQ-160040,2
CPDC160738,SEQ-160042,2
CPDC160741,SEQ-160038,2
CPDC160741,SEQ-160065,2
CPDC160746,SEQ-160038,2
CPDC160746,SEQ-160065,2
CPDC160749,SEQ-160040,4
CPDC160749,SEQ-160042,4
CPDC160749,SEQ-160044,4
CPDC160749,SEQ-160046,4
CPDC160755,SEQ-160037,2
CPDC160755,SEQ-160039,2
CPDC160761,SEQ-160040,2
CPDC160761,SEQ-160042,2
CPDC160771,SEQ-160040,2
CPDC160771,SEQ-160042,2
CPDC160773,SEQ-160040,2
CPDC160773,SEQ-160042,2
CPDC160785,SEQ-160040,2
CPDC160785,SEQ-160043,2
CPDC160793,SEQ-160040,2
CPDC160793,SEQ-160041,2
CPDC160800,SEQ-160040,2
CPDC160800,SEQ-160044,2
CPDC160802,SEQ-160040,4
CPDC160802,SEQ-160042,4
CPDC160802,SEQ-160044,4
CPDC160802,SEQ-160046,4
CPDC160803,SEQ-160043,2
CPDC160803,SEQ-160050,2
CPDC160807,SEQ-160041,2
CPDC160807,SEQ-160046,2
CPDC160813,SEQ-160044,3
CPDC160813,SEQ-160046,3
CPDC160813,SEQ-160050,3
CPDC160825,SEQ-160044,3
CPDC160825,SEQ-160046,3
CPDC160825,SEQ-160050,3
CPDC160834,SEQ-160041,2
CPDC160834,SEQ-160043,2
CPDC160858,SEQ-160042,2
CPDC160858,SEQ-160048,2
CPDC160873,SEQ-160042,3
CPDC160873,SEQ-160048,3
CPDC160873,SEQ-160055,3
CPDC160874,SEQ-160042,2
CPDC160874,SEQ-160048,2
CPDC160890,SEQ-160047,2
CPDC160890,SEQ-160050,2
CPDC160897,SEQ-160044,2
CPDC160897,SEQ-160048,2
CPDC160904,SEQ-160047,2
CPDC160904,SEQ-160050,2
CPDC160910,SEQ-160047,2
CPDC160910,SEQ-160050,2
CPDC160922,SEQ-160046,2
CPDC160922,SEQ-160050,2
CPDC160929,SEQ-160047,2
CPDC160929,SEQ-160050,2
CPDC160934,SEQ-160049,2
CPDC160934,SEQ-160048,2
CPDC160950,SEQ-160049,2
CPDC160950,SEQ-160048,2
CPDC160960,SEQ-160049,2
CPDC160960,SEQ-160048,2
CPDC160961,SEQ-160048,2
CPDC160961,SEQ-160058,2
CPDC160988,SEQ-160053,2
CPDC160988,SEQ-160054,2
CPDC160989,SEQ-160053,2
CPDC160989,SEQ-160054,2
CPDC161001,SEQ-160056,7
CPDC161001,SEQ-160057,7
CPDC161001,SEQ-160074,7
CPDC161001,SEQ-160110,7
CPDC161001,SEQ-160113,7
CPDC161001,SEQ-160144,7
CPDC161001,SEQ-160194,7
CPDC161009,SEQ-160055,2
CPDC161009,SEQ-160054,2
CPDC161010,SEQ-160056,7
CPDC161010,SEQ-160057,7
CPDC161010,SEQ-160074,7
CPDC161010,SEQ-160110,7
CPDC161010,SEQ-160113,7
CPDC161010,SEQ-160144,7
CPDC161010,SEQ-160194,7
CPDC161016,SEQ-160056,7
CPDC161016,SEQ-160057,7
CPDC161016,SEQ-160074,7
CPDC161016,SEQ-160110,7
CPDC161016,SEQ-160113,7
CPDC161016,SEQ-160144,7
CPDC161016,SEQ-160194,7
CPDC161018,SEQ-160056,6
CPDC161018,SEQ-160057,6
CPDC161018,SEQ-160074,6
CPDC161018,SEQ-160110,6
CPDC161018,SEQ-160113,6
CPDC161018,SEQ-160144,6
CPDC161019,SEQ-160055,2
CPDC161019,SEQ-160054,2
CPDC161027,SEQ-160056,7
CPDC161027,SEQ-160057,7
CPDC161027,SEQ-160074,7
CPDC161027,SEQ-160110,7
CPDC161027,SEQ-160113,7
CPDC161027,SEQ-160144,7
CPDC161027,SEQ-160194,7
CPDC161028,SEQ-160055,3
CPDC161028,SEQ-160061,3
CPDC161028,SEQ-160065,3
CPDC161029,SEQ-160056,8
CPDC161029,SEQ-160057,8
CPDC161029,SEQ-160065,8
CPDC161029,SEQ-160074,8
CPDC161029,SEQ-160110,8
CPDC161029,SEQ-160113,8
CPDC161029,SEQ-160144,8
CPDC161029,SEQ-160194,8
CPDC161042,SEQ-160056,7
CPDC161042,SEQ-160057,7
CPDC161042,SEQ-160074,7
CPDC161042,SEQ-160110,7
CPDC161042,SEQ-160113,7
CPDC161042,SEQ-160144,7
CPDC161042,SEQ-160194,7
CPDC161043,SEQ-160056,8
CPDC161043,SEQ-160058,8
CPDC161043,SEQ-160057,8
CPDC161043,SEQ-160074,8
CPDC161043,SEQ-160110,8
CPDC161043,SEQ-160113,8
CPDC161043,SEQ-160144,8
CPDC161043,SEQ-160194,8
CPDC161044,SEQ-160056,7
CPDC161044,SEQ-160057,7
CPDC161044,SEQ-160074,7
CPDC161044,SEQ-160110,7
CPDC161044,SEQ-160113,7
CPDC161044,SEQ-160144,7
CPDC161044,SEQ-160194,7
CPDC161046,SEQ-160056,7
CPDC161046,SEQ-160057,7
CPDC161046,SEQ-160074,7
CPDC161046,SEQ-160110,7
CPDC161046,SEQ-160113,7
CPDC161046,SEQ-160144,7
CPDC161046,SEQ-160194,7
CPDC161047,SEQ-160056,8
CPDC161047,SEQ-160058,8
CPDC161047,SEQ-160057,8
CPDC161047,SEQ-160074,8
CPDC161047,SEQ-160110,8
CPDC161047,SEQ-160113,8
CPDC161047,SEQ-160144,8
CPDC161047,SEQ-160194,8
CPDC161049,SEQ-160056,8
CPDC161049,SEQ-160058,8
CPDC161049,SEQ-160057,8
CPDC161049,SEQ-160074,8
CPDC161049,SEQ-160110,8
CPDC161049,SEQ-160113,8
CPDC161049,SEQ-160144,8
CPDC161049,SEQ-160194,8
CPDC161051,SEQ-160056,7
CPDC161051,SEQ-160057,7
CPDC161051,SEQ-160074,7
CPDC161051,SEQ-160110,7
CPDC161051,SEQ-160113,7
CPDC161051,SEQ-160144,7
CPDC161051,SEQ-160194,7
CPDC161058,SEQ-160060,2
CPDC161058,SEQ-160064,2
CPDC161061,SEQ-160060,2
CPDC161061,SEQ-160064,2
CPDC161067,SEQ-160056,8
CPDC161067,SEQ-160058,8
CPDC161067,SEQ-160057,8
CPDC161067,SEQ-160074,8
CPDC161067,SEQ-160110,8
CPDC161067,SEQ-160113,8
CPDC161067,SEQ-160144,8
CPDC161067,SEQ-160194,8
CPDC161070,SEQ-160056,7
CPDC161070,SEQ-160057,7
CPDC161070,SEQ-160074,7
CPDC161070,SEQ-160110,7
CPDC161070,SEQ-160113,7
CPDC161070,SEQ-160144,7
CPDC161070,SEQ-160194,7
CPDC161071,SEQ-160056,9
CPDC161071,SEQ-160058,9
CPDC161071,SEQ-160057,9
CPDC161071,SEQ-160060,9
CPDC161071,SEQ-160074,9
CPDC161071,SEQ-160110,9
CPDC161071,SEQ-160113,9
CPDC161071,SEQ-160144,9
CPDC161071,SEQ-160194,9
CPDC161084,SEQ-160059,2
CPDC161084,SEQ-160066,2
CPDC161090,SEQ-160059,2
CPDC161090,SEQ-160058,2
CPDC161095,SEQ-160060,2
CPDC161095,SEQ-160064,2
CPDC161112,SEQ-160062,2
CPDC161112,SEQ-160061,2
CPDC161113,SEQ-160060,4
CPDC161113,SEQ-160064,4
CPDC161113,SEQ-160080,4
CPDC161113,SEQ-160088,4
CPDC161116,SEQ-160061,2
CPDC161116,SEQ-160080,2
CPDC161121,SEQ-160060,2
CPDC161121,SEQ-160063,2
CPDC161125,SEQ-160063,2
CPDC161125,SEQ-160061,2
CPDC161130,SEQ-160062,2
CPDC161130,SEQ-160066,2
CPDC161134,SEQ-160064,2
CPDC161134,SEQ-160069,2
CPDC161139,SEQ-160062,2
CPDC161139,SEQ-160066,2
CPDC161159,SEQ-160064,2
CPDC161159,SEQ-160069,2
CPDC161171,SEQ-160062,2
CPDC161171,SEQ-160063,2
CPDC161175,SEQ-160069,4
CPDC161175,SEQ-160073,4
CPDC161175,SEQ-160080,4
CPDC161175,SEQ-160088,4
CPDC161194,SEQ-160062,2
CPDC161194,SEQ-160063,2
CPDC161196,SEQ-160063,2
CPDC161196,SEQ-160065,2
CPDC161201,SEQ-160064,2
CPDC161201,SEQ-160073,2
CPDC161206,SEQ-160064,2
CPDC161206,SEQ-160066,2
CPDC161245,SEQ-160066,2
CPDC161245,SEQ-160071,2
CPDC161253,SEQ-160068,2
CPDC161253,SEQ-160081,2
CPDC161272,SEQ-160066,2
CPDC161272,SEQ-160068,2
CPDC161275,SEQ-160071,2
CPDC161275,SEQ-160068,2
CPDC161278,SEQ-160069,2
CPDC161278,SEQ-160071,2
CPDC161297,SEQ-160069,4
CPDC161297,SEQ-160073,4
CPDC161297,SEQ-160091,4
CPDC161297,SEQ-160092,4
CPDC161301,SEQ-160068,2
CPDC161301,SEQ-160081,2
CPDC161305,SEQ-160068,2
CPDC161305,SEQ-160081,2
CPDC161307,SEQ-160069,4
CPDC161307,SEQ-160073,4
CPDC161307,SEQ-160091,4
CPDC161307,SEQ-160092,4
CPDC161308,SEQ-160069,2
CPDC161308,SEQ-160071,2
CPDC161309,SEQ-160068,2
CPDC161309,SEQ-160081,2
CPDC161338,SEQ-160071,2
CPDC161338,SEQ-160080,2
CPDC161340,SEQ-160071,2
CPDC161340,SEQ-160080,2
CPDC161363,SEQ-160073,4
CPDC161363,SEQ-160080,4
CPDC161363,SEQ-160089,4
CPDC161363,SEQ-160091,4
CPDC161371,SEQ-160073,4
CPDC161371,SEQ-160080,4
CPDC161371,SEQ-160089,4
CPDC161371,SEQ-160091,4
CPDC161373,SEQ-160073,2
CPDC161373,SEQ-160077,2
CPDC161375,SEQ-160073,4
CPDC161375,SEQ-160080,4
CPDC161375,SEQ-160089,4
CPDC161375,SEQ-160091,4
CPDC161378,SEQ-160073,2
CPDC161378,SEQ-160086,2
CPDC161391,SEQ-160072,2
CPDC161391,SEQ-160077,2
CPDC161393,SEQ-160073,2
CPDC161393,SEQ-160072,2
CPDC161401,SEQ-160081,2
CPDC161401,SEQ-160096,2
CPDC161406,SEQ-160080,3
CPDC161406,SEQ-160089,3
CPDC161406,SEQ-160091,3
CPDC161414,SEQ-160076,2
CPDC161414,SEQ-160077,2
CPDC161431,SEQ-160078,3
CPDC161431,SEQ-160077,3
